"","VDC_Jur","NAME_1","NAME_2","NAME_3","Frst_size","CF_area","CF","PropCommFrst","NM_2015","Ppl2022","Ppl2015","RoadDensity","Deprvtn","Slope2022","PrecipAnom","MedGapSize_M","MedGapDist_M","TotalGapSize_ha","NGaps","PreGapArea_Ha","PreGapN","MedLossSize_M","MedLossDist_M","TotaLossSize_Ha","NLosses"
"512","Bhojpur_Aamtep","East","Koshi","Bhojpur",813.79142896,188.11,TRUE,0.231152594271481,-7159.88244628906,3430,3167,2.99759259945686,74.6140594482422,1392,1.324455687,56.3716453053057,18.5495807347915,41.1072703276524,683,41.1072703276524,683,84.5533681660891,52.1783984810401,0.00845533681660891,1
"513","Bhojpur_Annapurna","East","Koshi","Bhojpur",642.2018795,183.29,TRUE,0.285408694447771,-1703.49877929688,1643,1948,2.0327766520671,76.2699851989746,1610,1.315015091,65.7439763750881,21.30134475512,21.9197028374525,346,21.9704170830404,350,211.321867095307,197.529964023269,0.0422643734190613,2
"514","Bhojpur_Baikunthe","East","Koshi","Bhojpur",2251.67042653,496.61,TRUE,0.220551815287335,-4317.30895996094,3419,3282,1.98421105072613,77.6808853149414,1499,1.336890835,94.0375411454588,38.9099831587097,47.7738245967103,779,46.8692322389871,775,84.6329218931496,100.083061229227,0.287739447385818,17
"515","Bhojpur_Basikhola","East","Koshi","Bhojpur",2198.52617739,1444.13,TRUE,0.656862772366173,-1186.62976074219,5028,4977,1.52079959932846,80.0323219299316,1412,1.374659805,75.2473148666322,23.2577433503539,63.2238884127535,1037,62.0029948110674,1028,84.6570863313973,130.516712262857,0.253935290422291,15
"516","Bhojpur_Basingtharpur","East","Koshi","Bhojpur",552.09636184,357.72,TRUE,0.647930369995209,-1694.3095703125,2267,1938,2.54101374087453,76.4645805358887,1969,1.405253837,103.463141532615,15.8930109936348,20.1294685658813,303,20.7248176355643,311,253.953451022506,260.503729018144,0.0253953451022506,1
"517","Bhojpur_Basteem","East","Koshi","Bhojpur",1426.57336812,219.54,TRUE,0.153893241599848,-1451.75305175781,2693,2986,1.759695883603,76.6854248046875,1177,1.255956885,61.0966189894825,21.4071263671715,45.4618516618174,1082,44.5425256569495,1078,169.179544679821,39.8537636834202,0.397628282094374,11
"518","Bhojpur_Bhaisipankha","East","Koshi","Bhojpur",1408.11913775,361.1,TRUE,0.256441369426307,-4271.759765625,3085,3363,1.71592873981079,74.5580139160156,1965,1.296484485,159.683776643127,35.8715972241306,47.1404074095163,521,47.0530494267652,519,84.5341321919113,162.695343698804,0.0169068264383823,2
"519","Bhojpur_Bhojpur","East","Koshi","Bhojpur",662.34601031,266.16,TRUE,0.401844346998374,-3888.41479492188,8408,8948,4.10763772115947,68.7074089050293,1491,1.36403857,56.3768370281905,17.6896358640668,29.5279680041801,492,29.3936251954535,491,169.133988950402,80.7692768583621,0.1268354364831,7
"520","Bhojpur_Bhubal","East","Koshi","Bhojpur",1079.59384302,0,FALSE,0,-2880.93933105469,2562,2172,1.09687943736287,77.2263259887695,1964,1.406519004,112.878730796278,27.874040135859,30.8866558325252,379,29.102354565328,374,84.6726199612021,127.951617067488,0.186243660439551,13
"521","Bhojpur_Bhulke","East","Koshi","Bhojpur",651.93945542,192.71,TRUE,0.295594933544634,-3984.94995117188,2718,2913,2.58767169479334,75.9280548095703,1425,1.412153015,56.4047871567309,15.6132860467207,24.5597828372503,492,24.5597828372503,492,NA,NA,NA,NA
"522","Bhojpur_Bokhim","East","Koshi","Bhojpur",1183.96265434,546.7,TRUE,0.46175442949656,-2452.04516601562,4580,3857,3.1220160813952,71.9283714294434,1718,1.320133265,159.704501297325,52.6778564050889,48.7214826499993,489,48.5091951992063,483,84.5495290663093,64.6594682721653,0.591790034034476,38
"523","Bhojpur_Boya","East","Koshi","Bhojpur",2210.51703156,789.53,TRUE,0.357169833449695,-2798.50207519531,4769,4523,1.97602195515236,74.8659896850586,1289,1.169745401,84.4799354467541,22.6361854080827,77.9213769811332,1055,76.1360649250852,1045,84.4874888323247,39.8247378391723,3.62432887132689,91
"524","Bhojpur_Champe","East","Koshi","Bhojpur",1126.31609326,300.9,TRUE,0.267154133551513,-1819.71459960938,3194,3486,3.08366218720379,76.0128402709961,1169,1.243378314,122.042057177052,37.7818194288565,37.0612752334973,563,31.3961903394425,525,84.5240047797561,62.7499242325608,5.35737623493671,116
"525","Bhojpur_Changre","East","Koshi","Bhojpur",1229.00237111,547.35,TRUE,0.445361223758787,-4576.57861328125,3635,3652,2.93727840770584,73.4359893798828,1309,1.258443568,131.554796831682,28.5883007867172,54.0614445671832,805,53.4205574008668,802,84.5670269262046,113.267032360548,0.126855082164705,10
"526","Bhojpur_Charambi","East","Koshi","Bhojpur",2369.3390216,463.21,TRUE,0.195501781626505,-993.633056640625,3237,3549,1.1937863751342,77.327522277832,846,1.214666789,103.308851476759,20.2920710693229,118.46220834611,1733,89.5725673144331,1624,84.5540187731385,65.2177875101059,9.78976519113407,383
"527","Bhojpur_Chaukidada","East","Koshi","Bhojpur",1298.22276995,450.5,TRUE,0.347012862836592,-4242.83526611328,2115,2494,2.0850760876446,77.8378677368164,1310,1.204873525,65.6202606111765,26.0903198310475,55.4734394732855,1179,55.5118653396538,1181,NA,NA,NA,NA
"528","Bhojpur_Chhinamakhu","East","Koshi","Bhojpur",2550.37831509,18.84,TRUE,0.00738713934655422,-5024.7282409668,3438,3153,0.79720574647791,78.7149353027344,2010,1.272178179,140.836748807691,30.666990415163,67.9162338012736,800,68.7753259415237,806,84.5223759151995,99.971067505315,0.00845223759151995,1
"529","Bhojpur_Dalgaun","East","Koshi","Bhojpur",1154.17368472,655.88,TRUE,0.568268024720313,-1436.36962890625,2902,3078,2.11577688559439,78.2453384399414,1044,1.411396755,46.9880500491709,19.5562190886348,26.2794446057608,616,25.8762980780287,614,84.578792616725,224.943971753821,0.0253741250373423,3
"530","Bhojpur_Deurali","East","Koshi","Bhojpur",2418.3653438,1472.69,TRUE,0.608960926344548,-3050.380859375,5604,6415,1.63394602242495,76.5221099853516,666,1.214351536,93.8609450757504,25.9290229162628,129.996031672342,2052,102.317978412661,1887,84.4823324866593,88.4857790646396,84.5798143101204,824
"531","Bhojpur_Dewantar","East","Koshi","Bhojpur",2727.24407123,1262.84,TRUE,0.463046198659606,-4557.53210449219,3126,3864,1.81590399885959,79.2840194702148,1128,1.387924309,84.7081250641495,31.8980978216554,66.7990615096094,1210,65.7264511809077,1203,84.6885298658162,233.50861481893,0.381086444513127,20
"532","Bhojpur_Dhotlekhani","East","Koshi","Bhojpur",976.49645513,85.88,TRUE,0.0879470678555273,-5679.25952148438,2122,2154,1.37837623502892,77.5508041381836,1614,1.333037135,65.8122701197863,24.2725797722556,20.0990696777891,397,19.9928241359323,398,126.935281075537,80.573000634324,0.0253870562151074,2
"533","Bhojpur_Dobhane","East","Koshi","Bhojpur",11003.5283724,1731.07,TRUE,0.157319538007647,-207.494552612305,6289,5866,0.596829066209903,77.6589126586914,2324,1.2720694,46.8698456631973,32.5049066694562,141.710814311448,3380,141.965790983748,3396,84.405953425914,58.3409812279091,0.0759691206861287,7
"534","Bhojpur_Dummana","East","Koshi","Bhojpur",2938.16494642,1360.13,TRUE,0.462918190368191,-3789.52067565918,4117,5416,1.6387823720775,83.8225631713867,516,1.428036192,84.7451969459653,25.1901474073817,81.2431822731648,1471,78.931776001606,1467,84.7474741488695,17.4310293820892,0.872852853376046,55
"535","Bhojpur_Gogane","East","Koshi","Bhojpur",600.71157007,249.74,TRUE,0.415740286092539,-4252.0791015625,3058,2535,2.98260575722094,77.9254837036133,1488,1.434665153,84.577717481181,20.2475088531034,19.7020129409289,323,19.6681783314712,322,84.5839908160269,58.3422741020443,0.101498701856285,5
